id,avtor,naslov,link,ocena,glasovi
1830,Anthony Horowitz,"Stormbreaker (Alex Rider, #1)",/book/show/136782.Stormbreaker,3.98,87104
3407,Anthony Horowitz,"Raven's Gate (Power of Five, #1)",/book/show/107664.Raven_s_Gate,3.9,23816
2732,Anthony Marra,A Constellation of Vital Phenomena,/book/show/18428067-a-constellation-of-vital-phenomena,4.1,49483
2032,Anthony Ryan,"Blood Song (Raven's Shadow, #1)",/book/show/13569581-blood-song,4.4,73766
34,Antoine de Saint-Exupéry,The Little Prince,/book/show/157993.The_Little_Prince,4.31,1371014
3874,Antoine de Saint-Exupéry,"Wind, Sand and Stars",/book/show/8837.Wind_Sand_and_Stars,4.17,13007
3377,Anton Chekhov,Selected Stories of Anton Chekhov,/book/show/5693.Selected_Stories_of_Anton_Chekhov,4.36,29201
2435,Antonia Michaelis,The Storyteller,/book/show/11284898-the-storyteller,4.05,7979
1472,Anya Seton,Katherine,/book/show/33609.Katherine,4.17,29662
2506,Aporva Kala,Life... Love... Kumbh...,/book/show/14058818-life-love-kumbh,3.74,476
2636,Aporva Kala,The Chronicle of Sapta Sindhu,/book/show/16457950-the-chronicle-of-sapta-sindhu,3.68,494
893,Aprilynne Pike,"Wings (Wings, #1)",/book/show/5056084-wings,3.75,74583
1796,Aprilynne Pike,"Spells (Wings, #2)",/book/show/6801582-spells,3.98,39196
2395,Aprilynne Pike,"Illusions (Wings, #3)",/book/show/6918909-illusions,4.11,30300
1210,Aravind Adiga,The White Tiger,/book/show/1768603.The_White_Tiger,3.74,157760
3966,Aristophanes,Lysistrata,/book/show/1591.Lysistrata,3.86,35261
3211,Aristotle,The Nicomachean Ethics,/book/show/19068.The_Nicomachean_Ethics,3.96,34660
1982,Arkady Strugatsky,Roadside Picnic,/book/show/331256.Roadside_Picnic,4.18,42554
1710,Armistead Maupin,"Tales of the City (Tales of the City, #1)",/book/show/16255.Tales_of_the_City,4.03,37159
376,Art Spiegelman,The Complete Maus,/book/show/15195.The_Complete_Maus,4.54,138792
1033,Art Spiegelman,"Maus: Un survivant raconte, tome 1: Mon père saigne l'histoire (Maus, #1)",/book/show/40490167-maus,4.34,252414
2703,Art Spiegelman,"Maus II: A Survivor's Tale: And Here My Troubles Began (Maus, #2)",/book/show/15197.Maus_II,4.38,121500
229,Arthur  Miller,The Crucible,/book/show/17250.The_Crucible,3.59,324240
419,Arthur  Miller,Death of a Salesman,/book/show/12898.Death_of_a_Salesman,3.53,186534
536,Arthur C. Clarke,"2001: A Space Odyssey (Space Odyssey, #1)",/book/show/70535.2001,4.15,260577
915,Arthur C. Clarke,Childhood's End,/book/show/414999.Childhood_s_End,4.11,131303
1283,Arthur C. Clarke,"Rendezvous with Rama (Rama, #1)",/book/show/112537.Rendezvous_with_Rama,4.1,134202
3313,Arthur C. Clarke,The City and the Stars,/book/show/250024.The_City_and_the_Stars,4.09,28054
67,Arthur Conan Doyle,"The Adventures of Sherlock Holmes (Sherlock Holmes, #3)",/book/show/3590.The_Adventures_of_Sherlock_Holmes,4.3,244198
286,Arthur Conan Doyle,The Complete Sherlock Holmes,/book/show/188572.The_Complete_Sherlock_Holmes,4.48,175215
349,Arthur Conan Doyle,"The Hound of the Baskervilles (Sherlock Holmes, #5)",/book/show/8921.The_Hound_of_the_Baskervilles,4.12,255450
945,Arthur Conan Doyle,"A Study in Scarlet (Sherlock Holmes, #1)",/book/show/102868.A_Study_in_Scarlet,4.16,325988
1729,Arthur Conan Doyle,"The Sign of Four (Sherlock Holmes, #2)",/book/show/608474.The_Sign_of_Four,3.94,113603
2413,Arthur Conan Doyle,"The Lost World (Professor Challenger, #1)",/book/show/10155.The_Lost_World,3.93,55748
2713,Arthur Conan Doyle,"Sherlock Holmes: The Complete Novels and Stories, Volume I",/book/show/3581.Sherlock_Holmes,4.47,24716
2749,Arthur Conan Doyle,"The Memoirs of Sherlock Holmes (Sherlock Holmes, #4)",/book/show/194373.The_Memoirs_of_Sherlock_Holmes,4.31,82091
17,Arthur Golden,Memoirs of a Geisha,/book/show/929.Memoirs_of_a_Geisha,4.12,1721258
1200,Arthur Koestler,Darkness at Noon,/book/show/30672.Darkness_at_Noon,4.04,26286
2874,Arturo Pérez-Reverte,The Club Dumas,/book/show/7194.The_Club_Dumas,3.81,34014
231,Arundhati Roy,The God of Small Things,/book/show/9777.The_God_of_Small_Things,3.94,245180
3658,Arwen Elys Dayton,"Seeker (Seeker, #1)",/book/show/20911450-seeker,3.23,6993
2489,Ashlee Vance,"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future",/book/show/25541028-elon-musk,4.21,243086
447,Astrid Lindgren,Pippi Longstocking,/book/show/19302.Pippi_Longstocking,4.13,168489
1725,Astrid Lindgren,The Brothers Lionheart,/book/show/19312.The_Brothers_Lionheart,4.34,28889
2121,Astrid Lindgren,"Ronia, the Robber's Daughter",/book/show/19314.Ronia_the_Robber_s_Daughter,4.28,24715
3267,Astrid Lindgren,"Mio, My Son",/book/show/181087.Mio_My_Son,4.12,10308
37,Audrey Niffenegger,The Time Traveler's Wife,/book/show/18619684-the-time-traveler-s-wife,3.97,1577791
2604,Audrey Niffenegger,Her Fearful Symmetry,/book/show/6202342-her-fearful-symmetry,3.26,90301
962,Augusten Burroughs,Running with Scissors,/book/show/242006.Running_with_Scissors,3.73,352349
3756,Augusten Burroughs,Dry,/book/show/32370.Dry,4.02,85281
1709,Augustine of Hippo,Confessions,/book/show/27037.Confessions,3.92,47499
3234,Ava Dellaira,Love Letters to the Dead,/book/show/18140047-love-letters-to-the-dead,3.79,64926
2930,Avery Aster,"Yours Truly, Taddy (The Undergrad Years, #2; Invitation to Eden, #1)",/book/show/20567969-yours-truly-taddy,3.66,725
3179,Avery Aster,"Love, Lex (The Undergrad Years, #1)",/book/show/20567976-love-lex,3.26,1801
1633,Avi,The True Confessions of Charlotte Doyle,/book/show/310146.The_True_Confessions_of_Charlotte_Doyle,3.83,79494
1950,Ayaan Hirsi Ali,Infidel,/book/show/81227.Infidel,4.2,79361
94,Ayn Rand,Atlas Shrugged,/book/show/662.Atlas_Shrugged,3.69,354542
726,Ayn Rand,Anthem,/book/show/667.Anthem,3.63,131214
896,Ayn Rand,The Fountainhead,/book/show/2122.The_Fountainhead,3.87,297845
1487,Ayn Rand,Atlas Shrugged &amp; The Fountainhead,/book/show/2115.Atlas_Shrugged_The_Fountainhead,4.1,4530
1681,Ayn Rand,We the Living,/book/show/668.We_the_Living,3.92,26145
1561,Azar Nafisi,Reading Lolita in Tehran: A Memoir in Books,/book/show/7603.Reading_Lolita_in_Tehran,3.62,118407
3664,B. Kristin McMichael,"Carnelian (Chalcedony Chronicles, #1)",/book/show/20512062-carnelian,3.86,951
2294,B.A. Paris,Behind Closed Doors,/book/show/29437949-behind-closed-doors,3.95,305436
2276,B.Q. Hanson,The Change in the Mirror (The Change #1),/book/show/53398496-the-change-in-the-mirror,4.13,307
3115,B.Q. Hanson,The Enlightenment of Alexander,/book/show/40545688-the-enlightenment-of-alexander,3.95,277
2824,Banana Yoshimoto,Kitchen,/book/show/50144.Kitchen,3.86,48727
2707,Barack Obama,The Audacity of Hope: Thoughts on Reclaiming the American Dream,/book/show/9742.The_Audacity_of_Hope,3.78,141938
3674,Barbara Demick,Nothing to Envy: Ordinary Lives in North Korea,/book/show/40604846-nothing-to-envy,4.42,66394
1635,Barbara Ehrenreich,Nickel and Dimed: On (Not) Getting by in America,/book/show/1869.Nickel_and_Dimed,3.63,178108
89,Barbara Kingsolver,The Poisonwood Bible,/book/show/7244.The_Poisonwood_Bible,4.07,659928
589,Barbara Kingsolver,"The Bean Trees (Greer Family, #1)",/book/show/30868.The_Bean_Trees,3.97,135213
681,Barbara Kingsolver,Prodigal Summer,/book/show/14249.Prodigal_Summer,4.0,98853
1446,Barbara Kingsolver,"Animal, Vegetable, Miracle: A Year of Food Life",/book/show/25460.Animal_Vegetable_Miracle,4.04,99399
1475,Barbara Kingsolver,Animal Dreams,/book/show/77262.Animal_Dreams,4.05,64514
3624,Barbara Kingsolver,The Lacuna,/book/show/6433752-the-lacuna,3.79,61789
3288,Barbara Taylor Bradford,A Woman of Substance (Emma Harte Saga #1),/book/show/8155.A_Woman_of_Substance,4.18,37462
1460,Barbara W. Tuchman,A Distant Mirror:  The Calamitous 14th Century,/book/show/568236.A_Distant_Mirror,4.06,33094
2504,Barbara W. Tuchman,The Guns of August,/book/show/40779082-the-guns-of-august,4.17,58343
3776,Barry Eisler,"The Killer Collective (John Rain, #10; Ben Treven #4; Livia Lone #2.5)",/book/show/40492305-the-killer-collective,3.91,22464
2815,Barry Lyga,"I Hunt Killers (I Hunt Killers, #1)",/book/show/7766027-i-hunt-killers,4.01,36868
370,Beatrice Sparks,Go Ask Alice,/book/show/46799.Go_Ask_Alice,3.76,235189
2541,Beatrix Potter,The Tale of Peter Rabbit,/book/show/19321.The_Tale_of_Peter_Rabbit,4.18,207956
133,Becca Fitzpatrick,"Hush, Hush (Hush, Hush, #1)",/book/show/6339664-hush-hush,3.96,576068
390,Becca Fitzpatrick,"Crescendo (Hush, Hush, #2)",/book/show/7791997-crescendo,4.04,275856
547,Becca Fitzpatrick,"Silence (Hush, Hush, #3)",/book/show/10637766-silence,4.12,244715
775,Becca Fitzpatrick,"Finale (Hush, Hush, #4)",/book/show/12751687-finale,4.18,141213
824,Becky Albertalli,"Simon vs. the Homo Sapiens Agenda (Simonverse, #1)",/book/show/19547856-simon-vs-the-homo-sapiens-agenda,4.29,290498
3581,Becky Albertalli,"The Upside of Unrequited (Simonverse, #2)",/book/show/30653853-the-upside-of-unrequited,3.95,60838
3692,Becky Chambers,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",/book/show/22733729-the-long-way-to-a-small-angry-planet,4.15,76205
2877,Behcet Kaya,Treacherous Estate,/book/show/40949958-treacherous-estate,4.31,957
3278,Belinda Vale,Passionate Intention,/book/show/51721126-passionate-intention,4.46,609
2538,Belle Aurora,"Raw (RAW Family, #1)",/book/show/20421367-raw,4.2,36460
3145,Ben Aaronovitch,"Rivers of London (Rivers of London, #1)",/book/show/9317452-rivers-of-london,3.87,95450
985,Ben Peller,"To Live and Die in Fantasyland (To Live, #3)",/book/show/17889664-to-live-and-die-in-fantasyland,4.31,90
3379,Ben Sherwood,The Death and Life of Charlie St. Cloud,/book/show/36274218-the-death-and-life-of-charlie-st-cloud,4.01,54262
2700,Benedict Freedman,"Mrs. Mike (Mrs. Mike, #1)",/book/show/155712.Mrs_Mike,4.14,17165
2706,Benito Taibo,Persona normal,/book/show/12969140-persona-normal,4.45,16940
498,Benjamin Alire Sáenz,"Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe, #1)",/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe,4.33,262292
2998,Benjamin Franklin,The Autobiography of Benjamin Franklin,/book/show/52309.The_Autobiography_of_Benjamin_Franklin,3.84,68965
3323,Benjamin Graham,The Intelligent Investor,/book/show/106835.The_Intelligent_Investor,4.23,81629
2210,Benjamin Hoff,The Tao of Pooh,/book/show/48757.The_Tao_of_Pooh,3.99,101942
2155,Bernard Cornwell,The Winter King (The Warlord Chronicles #1),/book/show/68520.The_Winter_King,4.26,37256
2174,Bernard Cornwell,"The Last Kingdom (The Saxon Stories, #1)",/book/show/68527.The_Last_Kingdom,4.25,73913
3608,Bernard Cornwell,"The Pale Horseman (The Saxon Stories, #2)",/book/show/68528.The_Pale_Horseman,4.29,41496
3968,Bernard Cornwell,"Lords of the North (The Saxon Stories, #3)",/book/show/68526.Lords_of_the_North,4.33,36500
3725,Bernard Malamud,The Fixer,/book/show/3066.The_Fixer,3.96,9807
450,Bernhard Schlink,The Reader,/book/show/101299.The_Reader,3.76,171238
2573,Beth Fantaskey,"Jessica's Guide to Dating on the Dark Side (Jessica, #1)",/book/show/3389671-jessica-s-guide-to-dating-on-the-dark-side,3.84,39942
2890,Beth Hoffman,Saving CeeCee Honeycutt,/book/show/6617928-saving-ceecee-honeycutt,3.94,76430
969,Beth Revis,"Across the Universe (Across the Universe, #1)",/book/show/8235178-across-the-universe,3.77,112918
1874,Beth Revis,"A Million Suns (Across the Universe, #2)",/book/show/10345927-a-million-suns,4.02,51836
2660,Beth Revis,"Shades of Earth (Across the Universe, #3)",/book/show/10345937-shades-of-earth,4.09,31259
3732,Bette Greene,"Summer of My German Soldier (Summer of My German Soldier, #1)",/book/show/18580.Summer_of_My_German_Soldier,3.68,15828
82,Betty  Smith,A Tree Grows in Brooklyn,/book/show/14891.A_Tree_Grows_in_Brooklyn,4.27,389499
3909,Betty Edwards,The New Drawing on the Right Side of the Brain,/book/show/627206.The_New_Drawing_on_the_Right_Side_of_the_Brain,3.86,297638
3249,Betty Friedan,The Feminine Mystique,/book/show/38723.The_Feminine_Mystique,3.86,22752
3494,Betty MacDonald,"Mrs. Piggle-Wiggle (Mrs. Piggle Wiggle, #1)",/book/show/25051.Mrs_Piggle_Wiggle,4.15,51791
3345,Betty Mahmoody,Not Without My Daughter,/book/show/43255.Not_Without_My_Daughter,4.11,26012
2408,Bev Stout,Secrets of the Realm,/book/show/19183499-secrets-of-the-realm,3.91,532
341,Bill Bryson,A Short History of Nearly Everything,/book/show/21.A_Short_History_of_Nearly_Everything,4.2,300054
859,Bill Bryson,A Walk in the Woods: Rediscovering America on the Appalachian Trail,/book/show/9791.A_Walk_in_the_Woods,4.06,347587
2486,Bill Bryson,In a Sunburned Country,/book/show/24.In_a_Sunburned_Country,4.07,90742
3123,Bill Bryson,Notes from a Small Island,/book/show/28.Notes_from_a_Small_Island,3.92,94496
3754,Bill Bryson,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,/book/show/25.I_m_a_Stranger_Here_Myself,3.9,58632
3617,Bill Courtney,"Against the Grain: A Coach's Wisdom on Character, Faith, Family, and Love",/book/show/18210758-against-the-grain,4.25,80
3193,Bill Morgenstein,The Crazy Life of a Kid from Brooklyn,/book/show/20903135-the-crazy-life-of-a-kid-from-brooklyn,4.37,305
258,Bill Watterson,The Complete Calvin and Hobbes,/book/show/24812.The_Complete_Calvin_and_Hobbes,4.82,34976
1576,Bill Watterson,The Authoritative Calvin and Hobbes: A Calvin and Hobbes Treasury,/book/show/59715.The_Authoritative_Calvin_and_Hobbes,4.74,20883
1875,Bill Watterson,The Calvin and Hobbes Tenth Anniversary Book,/book/show/24813.The_Calvin_and_Hobbes_Tenth_Anniversary_Book,4.63,50015
2581,Bill Watterson,The Essential Calvin and Hobbes: A Calvin and Hobbes Treasury,/book/show/43070.The_Essential_Calvin_and_Hobbes,4.64,111956
2632,Bill Watterson,Calvin and Hobbes (Calvin and Hobbes #1),/book/show/77727.Calvin_and_Hobbes,4.6,139884
3603,Bill Watterson,The Indispensable Calvin and Hobbes,/book/show/24815.The_Indispensable_Calvin_and_Hobbes,4.74,19504
858,Billie Letts,Where the Heart Is,/book/show/5168.Where_the_Heart_Is,4.02,238667
1624,Blake Crouch,Dark Matter,/book/show/27833670-dark-matter,4.09,261796
3395,Blake Crouch,Recursion,/book/show/42046112-recursion,4.15,111096
3406,Bob Atkinson,The Last Sunset,/book/show/15982935-the-last-sunset,3.88,146
3541,Bohumil Hrabal,Too Loud a Solitude,/book/show/87280.Too_Loud_a_Solitude,4.05,15600
3905,Bohumil Hrabal,I Served the King of England,/book/show/397503.I_Served_the_King_of_England,4.1,7062
401,Boris Pasternak,Doctor Zhivago,/book/show/130440.Doctor_Zhivago,4.01,83064
1502,Boris Vian,L'Écume des jours,/book/show/141828.L_cume_des_jours,3.99,26987
1703,Brae Wyckoff,"The Orb of Truth (The Horn King, #1)",/book/show/16155612-the-orb-of-truth,3.76,290
38,Bram Stoker,Dracula,/book/show/17245.Dracula,4.0,943667
871,Brandon Mull,"Fablehaven (Fablehaven, #1)",/book/show/44652.Fablehaven,4.09,135176
1674,Brandon Mull,"Rise of the Evening Star (Fablehaven, #2)",/book/show/784911.Rise_of_the_Evening_Star,4.15,111434
1986,Brandon Mull,"Secrets of the Dragon Sanctuary (Fablehaven, #4)",/book/show/5217282-secrets-of-the-dragon-sanctuary,4.37,76318
2003,Brandon Mull,"Grip of the Shadow Plague (Fablehaven, #3)",/book/show/2146957.Grip_of_the_Shadow_Plague,4.28,78289
2322,Brandon Mull,"Keys to the Demon Prison (Fablehaven, #5)",/book/show/7243142-keys-to-the-demon-prison,4.44,71040
3540,Brandon Mull,"A World Without Heroes (Beyonders, #1)",/book/show/8306745-a-world-without-heroes,4.11,35491
343,Brandon Sanderson,"The Way of Kings (The Stormlight Archive, #1)",/book/show/7235533-the-way-of-kings,4.63,305983
363,Brandon Sanderson,"The Final Empire (Mistborn, #1)",/book/show/68428.The_Final_Empire,4.44,404909
641,Brandon Sanderson,"Words of Radiance (The Stormlight Archive, #2)",/book/show/17332218-words-of-radiance,4.75,209309
767,Brandon Sanderson,"The Hero of Ages (Mistborn, #3)",/book/show/2767793-the-hero-of-ages,4.48,267658
929,Brandon Sanderson,"The Well of Ascension (Mistborn, #2)",/book/show/68429.The_Well_of_Ascension,4.36,287649
1172,Brandon Sanderson,"Elantris (Elantris, #1)",/book/show/68427.Elantris,4.18,177410
1669,Brandon Sanderson,"Warbreaker (Warbreaker, #1)",/book/show/1268479.Warbreaker,4.26,118159
1688,Brandon Sanderson,"Oathbringer (The Stormlight Archive, #3)",/book/show/34002132-oathbringer,4.58,128980
2076,Brandon Sanderson,"Steelheart (The Reckoners, #1)",/book/show/17182126-steelheart,4.14,150592
2117,Brandon Sanderson,"The Alloy of Law (Mistborn, #4)",/book/show/10803121-the-alloy-of-law,4.2,138047
2736,Brandon Sanderson,"Mistborn Trilogy Boxed Set (Mistborn, #1-3)",/book/show/6604209-mistborn-trilogy-boxed-set,4.57,43203
3223,Brandon Sanderson,"Skyward (Skyward, #1)",/book/show/36642458-skyward,4.52,68107
3084,Bree Despain,"The Dark Divine (The Dark Divine, #1)",/book/show/6380822-the-dark-divine,3.8,37304
1025,Brent Weeks,"The Way of Shadows (Night Angel, #1)",/book/show/3227063-the-way-of-shadows,4.14,149658
1715,Brent Weeks,"Beyond the Shadows (Night Angel, #3)",/book/show/3754026-beyond-the-shadows,4.26,89096
1732,Brent Weeks,"Shadow's Edge (Night Angel, #2)",/book/show/3754016-shadow-s-edge,4.25,92420
2005,Brent Weeks,"The Black Prism (Lightbringer, #1)",/book/show/7165300-the-black-prism,4.22,101865
2850,Brent Weeks,"The Night Angel Trilogy (Night Angel, #1-3)",/book/show/6122735-the-night-angel-trilogy,4.42,23696
2852,Brent Weeks,"The Blinding Knife (Lightbringer, #2)",/book/show/12499290-the-blinding-knife,4.4,74391
3757,Brené Brown,The Gifts of Imperfection,/book/show/7015403-the-gifts-of-imperfection,4.2,111243
352,Bret Easton Ellis,American Psycho,/book/show/28676.American_Psycho,3.82,243048
872,Bret Easton Ellis,Lunar Park,/book/show/4031.Lunar_Park,3.64,31260
1272,Bret Easton Ellis,Less Than Zero,/book/show/9915.Less_Than_Zero,3.56,73198
1714,Bret Easton Ellis,The Rules of Attraction,/book/show/9912.The_Rules_of_Attraction,3.69,40588
2429,Bret Easton Ellis,Glamorama,/book/show/9913.Glamorama,3.46,20733
2653,Bret Easton Ellis,The Informers,/book/show/9914.The_Informers,3.37,19038
3265,Bret Easton Ellis,Imperial Bedrooms,/book/show/7519866-imperial-bedrooms,3.15,20125
3367,Brett Axel,Goblinheart,/book/show/13602221-goblinheart,4.45,173
2834,Brian  Courtney,Off the Grid: The Catalyst,/book/show/24856817-off-the-grid,4.19,385
917,Brian Jacques,"Redwall (Redwall, #1)",/book/show/7996.Redwall,4.11,105245
3129,Brian Jacques,"Mossflower (Redwall, #2)",/book/show/201341.Mossflower,4.1,64104
3420,Brian Jacques,"Martin the Warrior (Redwall, #6)",/book/show/201345.Martin_the_Warrior,4.15,39962
3870,Brian Jacques,"Lord Brocktree (Redwall, #13)",/book/show/99085.Lord_Brocktree,3.97,49096
2249,Brian K. Vaughan,"Saga, Vol. 1",/book/show/15704307-saga-vol-1,4.18,253408
2657,Brian K. Vaughan,"Y: The Last Man, Vol. 1: Unmanned",/book/show/156534.Y,4.08,104362
